postCaption	postUrl	postTimeStamp	Media type	Source	text	commentTimeStamp	model	isComment
"Amanti del caffè, è il vostro momento!

La macchinetta Lavazza Tiny Eco è l’alleata perfetta per iniziare ogni giornata con il piede giusto, e ora puoi averla a un PREZZO IMBATTIBILE da Euronics Le Rughe! 

 Scopri come averla scontata del 50%! Vieni subito in negozio e approfitta di questa incredibile offerta! 

#euronics #lavazza #caffè #lerughe #formello #offerta #casasmart #casa"	https://www.instagram.com/p/DBL3Oz6stNP	16/10/2024 14:40:21	Instagram	instagram.com	"Amanti del caffè, è il vostro momento!

La macchinetta Lavazza Tiny Eco è l’alleata perfetta per iniziare ogni giornata con il piede giusto, e ora puoi averla a un PREZZO IMBATTIBILE da Euronics Le Rughe! 

 Scopri come averla scontata del 50%! Vieni subito in negozio e approfitta di questa incredibile offerta! 

#euronics #lavazza #caffè #lerughe #formello #offerta #casasmart #casa"	16/10/2024 14:40:21	tinyeco	False
Lavazza tiny eco :coffee: #lavazza #lavazzacoffee #coffee #coffetime #voliamoneixte:airplane::lion_face: #voliamo #voliamoneixte:airplane::lion_face::top::100::boom: #andiamo #andiamoneiperte #andiamoneiperteee #andiamoneipertee #followe	https://www.tiktok.com/@timetocoffee1/video/7428264073088781600	21/10/2024 18:18:35	TikTok	tiktok.com	Lavazza tiny eco :coffee: #lavazza #lavazzacoffee #coffee #coffetime #voliamoneixte:airplane::lion_face: #voliamo #voliamoneixte:airplane::lion_face::top::100::boom: #andiamo #andiamoneiperte #andiamoneiperteee #andiamoneipertee #followe	21/10/2024 18:18:35	tinyeco	False
"Tiny Eco:
La prima macchina Lavazza A Modo Mio realizzata con plastica riciclata.

Fai una scelta responsabile ed ecologica :recycle:"	https://www.facebook.com/178325762339074/posts/1146405403974610	21/10/2024 12:49:24	Facebook	facebook.com	"Tiny Eco:
La prima macchina Lavazza A Modo Mio realizzata con plastica riciclata.

Fai una scelta responsabile ed ecologica :recycle:"	21/10/2024 12:49:24	tinyeco	False
In occasione della Giornata Internazionale del Caffè, idealo portale internazionale di comparazione prezzi leader in Europa, ha condotto un’indagine ...	https://www.vendingnews.it/indagine-idealo-le-macchine-da-caffe-piu-scelte-dagli-italiani-negli-acquisti-on-line	03/10/2022 11:08:16	News	vendingnews.it	In occasione della Giornata Internazionale del Caffè, idealo portale internazionale di comparazione prezzi leader in Europa, ha condotto un’indagine ...	03/10/2022 11:08:16	tinyeco	False
"Lavazza A Modo Mio Tiny Eco
Con Tiny Eco fai una scelta responsabile per l'ambiente. La prima macchina Lavazza A Modo Mio realizzata con plastica riciclata."	https://www.facebook.com/444386718941346_476393481172076	04/10/2022 17:12:09	Facebook	facebook.com	"Lavazza A Modo Mio Tiny Eco
Con Tiny Eco fai una scelta responsabile per l'ambiente. La prima macchina Lavazza A Modo Mio realizzata con plastica riciclata."	04/10/2022 17:12:09	tinyeco	False
"Super Ofertë për adhuruesit e kafes!:coffee:

Shijoni një ekspres të vërtetë italian në shtëpi. Ekspresi i kafes LAVAZZA tiny 220-240V vjen 47% më lirë për të gjithë klientët e SPAR. 

Ju bëftë mirë!

#spar #interspar #expresscoffee #lavazza #lavazzacoffee #coffee"	https://www.facebook.com/667343486618430_5833147953371265	04/10/2022 20:47:35	Facebook	facebook.com	"Super Ofertë për adhuruesit e kafes!:coffee:

Shijoni një ekspres të vërtetë italian në shtëpi. Ekspresi i kafes LAVAZZA tiny 220-240V vjen 47% më lirë për të gjithë klientët e SPAR. 

Ju bëftë mirë!

#spar #interspar #expresscoffee #lavazza #lavazzacoffee #coffee"	04/10/2022 20:47:35	tinyeco	False
"Lavazza Tiny Pod Black Capsule Coffee Machine
Save 34% :point_right: https://tidd.ly/3yeNlAf"	https://www.facebook.com/102630725735276_139232135514381	05/10/2022 21:00:04	Facebook	facebook.com	"Lavazza Tiny Pod Black Capsule Coffee Machine
Save 34% :point_right: https://tidd.ly/3yeNlAf"	05/10/2022 21:00:04	tinyeco	False
"LAVAZZA TINY IN CAPSULE :coffee: :it: 

Disponibili nei nostri punti vendita in diversi colori. Vieni a scoprire i nostri prodotti. 

PUNTI VENDITA: 
:round_pushpin:Castelbuono, via Santa Lucia 44
:round_pushpin:Cefalù, via Enrico Fermi 15
:round_pushpin:Campofelice, piazza caduti sul lavoro 10/A 10/B"	https://www.facebook.com/2050872178333208_5595527227201001	06/10/2022 10:37:21	Facebook	facebook.com	"LAVAZZA TINY IN CAPSULE :coffee: :it: 

Disponibili nei nostri punti vendita in diversi colori. Vieni a scoprire i nostri prodotti. 

PUNTI VENDITA: 
:round_pushpin:Castelbuono, via Santa Lucia 44
:round_pushpin:Cefalù, via Enrico Fermi 15
:round_pushpin:Campofelice, piazza caduti sul lavoro 10/A 10/B"	06/10/2022 10:37:21	tinyeco	False
"The perfect Christmas Gift - Only €49 :gift:
.
Lavazza Tiny - Limited stock available
.
Shop now - https://coffeeclick.ie/product/lavazza-a-modo-mio-tiny-coffee-machine-black/
.
#lavazza #shoplocal #coffee #coffeelover #irishbusiness #tiny #ireland #compact #homecoffee #flashsale #christmas #gift
#JoyOfGifting https://t.co/sqwoZQyMvo"	https://twitter.com/CoffeeClick_Ire/status/1604061364544217088	17/12/2022 11:30:05	X (Twitter)	twitter.com	"The perfect Christmas Gift - Only €49 :gift:
.
Lavazza Tiny - Limited stock available
.
Shop now - https://coffeeclick.ie/product/lavazza-a-modo-mio-tiny-coffee-machine-black/
.
#lavazza #shoplocal #coffee #coffeelover #irishbusiness #tiny #ireland #compact #homecoffee #flashsale #christmas #gift
#JoyOfGifting https://t.co/sqwoZQyMvo"	17/12/2022 11:30:05	tinyeco	False
"FREE Travel Mug with Lavazza Tiny! :tada:
.
Limited stock - Shop now - https://coffeeclick.ie/product/lavazza-a-modo-mio-tiny-coffee-machine-black/
.
#lavazza #shoplocal #coffee #coffeelover #irishbusiness #tiny #ireland #compact #homecoffee 
#JoyOfGifting https://t.co/2ExTmP2aK2"	https://twitter.com/CoffeeClick_Ire/status/1591740166028558343	13/11/2022 11:30:03	X (Twitter)	twitter.com	"FREE Travel Mug with Lavazza Tiny! :tada:
.
Limited stock - Shop now - https://coffeeclick.ie/product/lavazza-a-modo-mio-tiny-coffee-machine-black/
.
#lavazza #shoplocal #coffee #coffeelover #irishbusiness #tiny #ireland #compact #homecoffee 
#JoyOfGifting https://t.co/2ExTmP2aK2"	13/11/2022 11:30:03	tinyeco	False
"Super Ofertë për adhuruesit e kafes!

Shijoni një ekspres të vërtetë italian në shtëpi. Ekspresi i kafes LAVAZZA tiny 220-240V vjen 47% më lirë për të gjithë klientët e SPAR. 

Ju bëftë mirë!

#spar #interspar #expresscoffee #lavazza #lavazzacoffee #coffee"	https://www.instagram.com/p/CjTWnh7tzHj	04/10/2022 20:47:28	Instagram	instagram.com	"Super Ofertë për adhuruesit e kafes!

Shijoni një ekspres të vërtetë italian në shtëpi. Ekspresi i kafes LAVAZZA tiny 220-240V vjen 47% më lirë për të gjithë klientët e SPAR. 

Ju bëftë mirë!

#spar #interspar #expresscoffee #lavazza #lavazzacoffee #coffee"	04/10/2022 20:47:28	tinyeco	False
"La nuova Lavazza A Modo Mio Tiny Eco e le capsule compostabili ¡Tierra! Bio-Organic
https://www.vendingnews.it/la-nuova-lavazza-a-modo-mio-tiny-eco-e-le-capsule-compostabili-tierra-bio-organic/ https://t.co/8V7I4aK4Zw"	https://twitter.com/VendingPeople/status/1593538072922185728	18/11/2022 10:34:17	X (Twitter)	twitter.com	"La nuova Lavazza A Modo Mio Tiny Eco e le capsule compostabili ¡Tierra! Bio-Organic
https://www.vendingnews.it/la-nuova-lavazza-a-modo-mio-tiny-eco-e-le-capsule-compostabili-tierra-bio-organic/ https://t.co/8V7I4aK4Zw"	18/11/2022 10:34:17	tinyeco	False
"La nuova Lavazza A Modo Mio Tiny Eco e le capsule compostabili ¡Tierra! Bio-Organic
https://www.vendingnews.it/la-nuova-lavazza-a-modo-mio-tiny-eco-e-le-capsule-compostabili-tierra-bio-organic/ https://t.co/DefnVhzrp3"	https://twitter.com/VendingNewsD/status/1593538080614612994	18/11/2022 10:34:19	X (Twitter)	twitter.com	"La nuova Lavazza A Modo Mio Tiny Eco e le capsule compostabili ¡Tierra! Bio-Organic
https://www.vendingnews.it/la-nuova-lavazza-a-modo-mio-tiny-eco-e-le-capsule-compostabili-tierra-bio-organic/ https://t.co/DefnVhzrp3"	18/11/2022 10:34:19	tinyeco	False
":zap: Lavazza Tiny Sale :zap:
. 
Limited stock available
.
Shop now - https://coffeeclick.ie/product/lavazza-a-modo-mio-tiny-coffee-machine-black/
.
#lavazza #shoplocal #coffee #coffeelover #irishbusiness #tiny #ireland #compact #homecoffee #sale #reductions #january https://t.co/i3x0Gn12zE"	https://twitter.com/CoffeeClick_Ire/status/1611731899864518657	07/01/2023 15:30:04	X (Twitter)	twitter.com	":zap: Lavazza Tiny Sale :zap:
. 
Limited stock available
.
Shop now - https://coffeeclick.ie/product/lavazza-a-modo-mio-tiny-coffee-machine-black/
.
#lavazza #shoplocal #coffee #coffeelover #irishbusiness #tiny #ireland #compact #homecoffee #sale #reductions #january https://t.co/i3x0Gn12zE"	07/01/2023 15:30:04	tinyeco	False
La linea Ginseng targata Borbone è perfetta per qualsiasi momento della giornata, adatta sia per concedersi una pausa sia per darsi la giusta ...	https://caffe3c.com/product/caffe-borbone-ginseng-16-cap-comp-a-modo-mio	07/10/2022 10:00:04	News	caffe3c.com	La linea Ginseng targata Borbone è perfetta per qualsiasi momento della giornata, adatta sia per concedersi una pausa sia per darsi la giusta ...	07/10/2022 10:00:04	tinyeco	False
"Piccola,facile e colorata …la nuova @lavazzaofficial a modo mio tiny eco :100:
Vieni a scoprirla in tutti i mostri punti vendita,ti aspettiamo :coffee:
#lavazza #coffee #goodmorning #coffebreak #ilgustodelcaffèdiandreataranto"	https://www.facebook.com/1607809592806052_522584126541348	11/10/2022 11:09:58	Facebook	facebook.com	"Piccola,facile e colorata …la nuova @lavazzaofficial a modo mio tiny eco :100:
Vieni a scoprirla in tutti i mostri punti vendita,ti aspettiamo :coffee:
#lavazza #coffee #goodmorning #coffebreak #ilgustodelcaffèdiandreataranto"	11/10/2022 11:09:58	tinyeco	False
Per la “dinner show” legata alle Atp Finals Lavazza ha allestito per “La Centrale Nuvola Lavazza” un vero campo da tennis prodotto con caffè ...	https://www.lastampa.it/speciale/sport/atp-finals-2022/2022/11/11/news/atp_finals_e_lavazza_il_campo_da_tennis_e_fatto_con_i_fondi_del_caffe-12233947	12/11/2022 09:57:21	News	lastampa.it	Per la “dinner show” legata alle Atp Finals Lavazza ha allestito per “La Centrale Nuvola Lavazza” un vero campo da tennis prodotto con caffè ...	12/11/2022 09:57:21	tinyeco	False
Se state cercando una macchina da caffè dall’ottimo rapporto qualità/prezzo, vi invitiamo a dare uno sguardo al modello Lavazza Tiny disponibile ...	https://www.tomshw.it/offerte/lavazza-tiny-espresso-perfetto-oggi-a-prezzo-scontatissimo-25	08/10/2022 10:57:20	News	tomshw.it	Se state cercando una macchina da caffè dall’ottimo rapporto qualità/prezzo, vi invitiamo a dare uno sguardo al modello Lavazza Tiny disponibile ...	08/10/2022 10:57:20	tinyeco	False
VMLY&R, forte del successo dello scorso anno, si è riconfermata agenzia creativa incaricata del concept per le attività di Lavazza in occasione ...	https://www.touchpoint.news/2022/11/23/vmlyr-riconfermata-da-lavazza-per-le-attivita-durante-le-nitto-atp-finals	26/11/2022 09:57:21	News	touchpoint.news	VMLY&R, forte del successo dello scorso anno, si è riconfermata agenzia creativa incaricata del concept per le attività di Lavazza in occasione ...	26/11/2022 09:57:21	tinyeco	False
Jannik Sinner arriva di corsa, quasi di soppiatto. Si infila nella lounge di Lavazza, allestita al Pala Alpitour di Torino, con addosso un giacchino ...	https://www.gqitalia.it/sport/article/jannik-sinner-intervista-forte	19/11/2022 09:57:21	News	gqitalia.it	Jannik Sinner arriva di corsa, quasi di soppiatto. Si infila nella lounge di Lavazza, allestita al Pala Alpitour di Torino, con addosso un giacchino ...	19/11/2022 09:57:21	tinyeco	False
"Piccola,facile e colorata …la nuova @lavazzaofficial a modo mio tiny eco 
Vieni a scoprirla in tutti i mostri punti vendita,ti aspettiamo 
#lavazza #coffee #goodmorning #coffebreak #ilgustodelcaffèdiandreataranto"	https://www.instagram.com/p/CjkVnWOtLf3	11/10/2022 11:05:48	Instagram	instagram.com	"Piccola,facile e colorata …la nuova @lavazzaofficial a modo mio tiny eco 
Vieni a scoprirla in tutti i mostri punti vendita,ti aspettiamo 
#lavazza #coffee #goodmorning #coffebreak #ilgustodelcaffèdiandreataranto"	11/10/2022 11:05:48	tinyeco	False
"SUPER PROMOZIONE! :sparkles:
Macchinetta del caffè Lavazza LM 840 Tiny Eco a soli 85,00€.
Disponibile nei seguenti colori: rosso, bianco e nero.

Visita sul nostro sito tutte le promozioni disponibili:
:earth_africa: www.caffeamoreefantasia.it

Ci troviamo in:
:round_pushpin: Via Ciro Menotti N 50 - Sassuolo
:round_pushpin: Via Circondariale San Francesco N 173/175 - Fiorano Modenese
:round_pushpin: Via Statale N. 11 - Casalgrande

:truck::package::coffee: Spedizioni In Tutta Italia
:white_check_mark: Disponibile il pagamento alla consegna
:white_check_mark: Spedizioni gratuite a partire da 49,99 €

Se acquisti online, avrai diritto a:
:arrow_right: 5% di sconto a partire da 70 € di spesa con il codice COUPON5"	https://www.facebook.com/103399954430919_854269649343942	14/10/2022 14:00:06	Facebook	facebook.com	"SUPER PROMOZIONE! :sparkles:
Macchinetta del caffè Lavazza LM 840 Tiny Eco a soli 85,00€.
Disponibile nei seguenti colori: rosso, bianco e nero.

Visita sul nostro sito tutte le promozioni disponibili:
:earth_africa: www.caffeamoreefantasia.it

Ci troviamo in:
:round_pushpin: Via Ciro Menotti N 50 - Sassuolo
:round_pushpin: Via Circondariale San Francesco N 173/175 - Fiorano Modenese
:round_pushpin: Via Statale N. 11 - Casalgrande

:truck::package::coffee: Spedizioni In Tutta Italia
:white_check_mark: Disponibile il pagamento alla consegna
:white_check_mark: Spedizioni gratuite a partire da 49,99 €

Se acquisti online, avrai diritto a:
:arrow_right: 5% di sconto a partire da 70 € di spesa con il codice COUPON5"	14/10/2022 14:00:06	tinyeco	False
"Lavazza - Nuova Tiny Eco  

#euronics #euronicsitalia #euronicsfoggia #euronicslatorre #euronicspoint #euronicspointviatarantofoggia #viveletuepassioni #euronicsviveletuepassioni #elettrodomesticilatorre #shopping #sottocosto #sottocostoeuronics
#foggia #foggia_city #foggiatoday #foggiaview #foggiani #lavazza #lavazzaitaly #lavazzaitalia #lavazzait #lavazzatiny #eco #lavazzatiny #lavazzaitalianfilmfestival"	https://www.instagram.com/p/Cjnkjjct_Qj	12/10/2022 17:14:04	Instagram	instagram.com	"Lavazza - Nuova Tiny Eco  

#euronics #euronicsitalia #euronicsfoggia #euronicslatorre #euronicspoint #euronicspointviatarantofoggia #viveletuepassioni #euronicsviveletuepassioni #elettrodomesticilatorre #shopping #sottocosto #sottocostoeuronics
#foggia #foggia_city #foggiatoday #foggiaview #foggiani #lavazza #lavazzaitaly #lavazzaitalia #lavazzait #lavazzatiny #eco #lavazzatiny #lavazzaitalianfilmfestival"	12/10/2022 17:14:04	tinyeco	False
"Lavazza - Nuova Tiny Eco  

#euronics #euronicsitalia #euronicsfoggia #euronicslatorre #euronicspoint #euronicspointviatarantofoggia #viveletuepassioni #euronicsviveletuepassioni #elettrodomesticilatorre #shopping #sottocosto #sottocostoeuronics
#foggia #foggia_city #foggiatoday #foggiaview #foggiani #lavazza #lavazzaitaly #lavazzaitalia #lavazzait #lavazzatiny #eco #lavazzatiny #lavazzaitalianfilmfestival"	https://www.instagram.com/p/CjntfoGNTnL	12/10/2022 18:32:11	Instagram	instagram.com	"Lavazza - Nuova Tiny Eco  

#euronics #euronicsitalia #euronicsfoggia #euronicslatorre #euronicspoint #euronicspointviatarantofoggia #viveletuepassioni #euronicsviveletuepassioni #elettrodomesticilatorre #shopping #sottocosto #sottocostoeuronics
#foggia #foggia_city #foggiatoday #foggiaview #foggiani #lavazza #lavazzaitaly #lavazzaitalia #lavazzait #lavazzatiny #eco #lavazzatiny #lavazzaitalianfilmfestival"	12/10/2022 18:32:11	tinyeco	False
Si avvicina il Black Friday 2022, che si svolgerà quest’anno il 25 novembre 2022. Nel nostro articolo andremo a vedere le offerte più ghiotte ...	https://www.ilcorrieredellacitta.com/lifestyle/black-friday-2022-le-offerte-in-attesa-del-25-novembre-sconti-e-promozioni-amazon-unieuro-mediaworld-e-apple.html	05/11/2022 09:57:24	News	ilcorrieredellacitta.com	Si avvicina il Black Friday 2022, che si svolgerà quest’anno il 25 novembre 2022. Nel nostro articolo andremo a vedere le offerte più ghiotte ...	05/11/2022 09:57:24	tinyeco	False
"NUOVA LAVAZZA A MODO MIO TINY ECO . 
Come sempre da noi la trovi al prezzo più basso anche  rispetto l'online. :heart_eyes:
Vieni a scoprirla in Negozio 
Siamo in Via Firenze N 27/B , Andria"	https://www.facebook.com/1393386924249379_519795543488584	15/10/2022 11:03:44	Facebook	facebook.com	"NUOVA LAVAZZA A MODO MIO TINY ECO . 
Come sempre da noi la trovi al prezzo più basso anche  rispetto l'online. :heart_eyes:
Vieni a scoprirla in Negozio 
Siamo in Via Firenze N 27/B , Andria"	15/10/2022 11:03:44	tinyeco	False
"SUPER PROMOZIONE! 
Macchinetta del caffè Lavazza LM 840 Tiny Eco a soli 85,00€.
Disponibile nei seguenti colori: rosso, bianco e nero.

Visita sul nostro sito tutte le promozioni disponibili:
 Link in Descrizione

Ci troviamo in:
 Via Ciro Menotti N 50 - Sassuolo
 Via Circondariale San Francesco N 173/175 - Fiorano Modenese
 Via Statale N. 11 - Casalgrande

 Spedizioni In Tutta Italia
 Disponibile il pagamento alla consegna
 Spedizioni gratuite a partire da 49,99 €

Se acquisti online, avrai diritto a:
 5% di sconto a partire da 70 € di spesa con il codice COUPON5
.
.
.
#follow #borbone #lavazza #caff #coffee #napoli #cialde #caffe #caffeborbone #capsule #nespresso #italy #coffeetime #lollocaffe #italia #campania #espresso #regnodelleduesicilie #dolcegusto #illy #naples #passalacqua #history #architecture #frog #sassuolo #ristora #storia #art #caffitaly"	https://www.instagram.com/p/CjsX-KQtrWh	14/10/2022 14:00:19	Instagram	instagram.com	"SUPER PROMOZIONE! 
Macchinetta del caffè Lavazza LM 840 Tiny Eco a soli 85,00€.
Disponibile nei seguenti colori: rosso, bianco e nero.

Visita sul nostro sito tutte le promozioni disponibili:
 Link in Descrizione

Ci troviamo in:
 Via Ciro Menotti N 50 - Sassuolo
 Via Circondariale San Francesco N 173/175 - Fiorano Modenese
 Via Statale N. 11 - Casalgrande

 Spedizioni In Tutta Italia
 Disponibile il pagamento alla consegna
 Spedizioni gratuite a partire da 49,99 €

Se acquisti online, avrai diritto a:
 5% di sconto a partire da 70 € di spesa con il codice COUPON5
.
.
.
#follow #borbone #lavazza #caff #coffee #napoli #cialde #caffe #caffeborbone #capsule #nespresso #italy #coffeetime #lollocaffe #italia #campania #espresso #regnodelleduesicilie #dolcegusto #illy #naples #passalacqua #history #architecture #frog #sassuolo #ristora #storia #art #caffitaly"	14/10/2022 14:00:19	tinyeco	False
